land_cover_types,insitu_sm,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
12,0.019772916721801,0.0187877379357814,0.0543553121387958,0.1121276840567588,0.0168904270976781,0.0345965437591075,0.0379875749349594,0.0193990543484687,0.020844142884016
10,0.0131208334350958,0.016275318339467,0.0494093112647533,0.0581367723643779,0.0101893916726112,0.0300459768623113,0.0340140052139759,0.0091053871437907,0.0007629627361893
8,0.0128104168785891,0.0062782629393041,0.0486226491630077,0.0640248581767082,0.0091299200430512,0.0267568565905094,0.0326682701706886,0.0107719004154205,0.0077211828902363
1,0.012718750173614,0.0072139725089073,0.0481273606419563,0.0587653592228889,0.0125046344473958,0.025146359577775,0.0276559125632047,0.0135115701705217,0.0074770348146557
9,0.0125446811496736,0.0132871624082326,0.0478274933993816,0.0666254460811615,0.0082761161029338,0.0225346609950065,0.0240905694663524,0.0095581654459238,3.051850944757461e-05
1,0.0124979167982625,0.0121833384037017,0.0473596714437007,0.0649813115596771,0.0098493881523609,0.0256843380630016,0.0234054643660783,0.0158461350947618,0.0092471083626151
1,0.0122916667120686,0.011664105579257,0.0463164485991001,0.0634209811687469,0.0112304426729679,0.0199999995529651,0.0210641622543334,0.0058403080329298,0.002288888208568
1,0.0118791668501217,0.0088926572352647,0.0430350415408611,0.0558182895183563,0.007412155624479,0.0241236705332994,0.0222236085683107,0.0130163468420505,0.0076601458713412
12,0.0119083335545535,0.0119145195931196,0.0425377339124679,0.0593872182071208,0.0103354873135685,0.0324124321341514,0.0382483042776584,0.0025119087658822,0.0
1,0.0118854168104008,0.0109921619296073,0.0422418490052223,0.0590308234095573,0.0086518265306949,0.0258115138858556,0.0254137869924306,0.0086335027590394,0.0005798516795039
4,0.0118916667900824,0.0142352581024169,0.0418479330837726,0.0638979226350784,0.0067644617520272,0.0232268702238798,0.020000010728836,0.0137209109961986,0.0079042939469218
12,0.0120583335131717,0.0151029154658317,0.040965735912323,0.0695074126124382,0.0065983077511191,0.0330681875348091,0.0391792617738246,0.0078308200463652,0.0
5,0.0120416668360122,0.0122712552547454,0.0403532870113849,0.0550154112279415,0.0064757787622511,0.0266072582453489,0.0299963969737291,0.0044166794978082,6.103701889514923e-05
12,0.0120354168175254,0.002687472384423,0.0363383442163467,0.0597333870828151,0.0083136083558201,0.0315098091959953,0.037442423403263,0.0111735686659812,0.0029297769069671
5,0.0127062501754457,0.0083415936678648,0.0341272205114364,0.0965911448001861,0.0118923410773277,0.0336377844214439,0.036335851997137,0.0126743121072649,0.0070192571729421
