fold,observation,prediction
1.0,0.1529292422568053,0.1354731023311615
3.0,0.1539480845507606,0.13669808208942413
3.0,0.1542543482076827,0.15623903274536133
1.0,0.1543579483975982,0.15597961843013763
2.0,0.1555621325687909,0.12978696823120117
3.0,0.1565434395712614,0.15292713046073914
5.0,0.1571856401718477,0.14926940202713013
5.0,0.157438626147632,0.16387036442756653
2.0,0.1580891417568549,0.13381750881671906
1.0,0.1580283377705452,0.14097608625888824
4.0,0.1586314687839243,0.1418861448764801
4.0,0.1587903675768524,0.14633502066135406
1.0,0.1588464028809033,0.1395636796951294
5.0,0.1593599627037346,0.12746600806713104
1.0,0.1601247739674003,0.15307176113128662
2.0,0.1605952729420946,0.18831928074359894
5.0,0.1606883617680263,0.13753145933151245
1.0,0.1614559871399992,0.14283829927444458
3.0,0.1610281359826773,0.13409100472927094
2.0,0.1610048637761944,0.1614578366279602
3.0,0.1610188271000841,0.16179734468460083
3.0,0.1624638290529023,0.17065948247909546
4.0,0.1632660294633032,0.2728811204433441
2.0,0.1636597136069811,0.15298384428024292
4.0,0.1637013978104293,0.16896981000900269
3.0,0.1656536876900075,0.15194320678710938
4.0,0.1752296798489568,0.16441449522972107
5.0,0.1773326334590853,0.16066205501556396
5.0,0.176442270630761,0.15435689687728882
3.0,0.1727727497581051,0.15853169560432434
5.0,0.1716427062529325,0.2287467122077942
2.0,0.1702907035414067,0.18211215734481812
5.0,0.168852711829453,0.1550787389278412
2.0,0.1681001673852372,0.17941166460514069
1.0,0.1676039626250012,0.17879608273506165
3.0,0.1668404573245657,0.14696332812309265
1.0,0.1659191040388494,0.1340447962284088
2.0,0.1650976604145408,0.20273566246032715
5.0,0.1645895705595612,0.1661251187324524
1.0,0.16510695315845,0.14989212155342102
3.0,0.1654116636164688,0.12891578674316406
1.0,0.1646819749857454,0.18067002296447754
5.0,0.1645895705595612,0.1642148494720459
5.0,0.1674290134625339,0.17055624723434448
4.0,0.1689444363388574,0.13884589076042175
1.0,0.1690086434954404,0.17974001169204712
4.0,0.1686600903597039,0.1729588806629181
3.0,0.1697232760788779,0.15508468449115753
1.0,0.1694485553304106,0.18718118965625763
1.0,0.1692194345830303,0.16822868585586548
4.0,0.1696042304212087,0.19621747732162476
5.0,0.1790350619914212,0.17772233486175537
5.0,0.1783060481967808,0.18580922484397888
1.0,0.1777013435122789,0.15502911806106567
1.0,0.1744632937934265,0.1730244755744934
2.0,0.1729092987151708,0.15381138026714325
5.0,0.1720347338652998,0.15296518802642822
5.0,0.173754930640428,0.1408127099275589
5.0,0.1764651853205636,0.14988964796066284
2.0,0.1758403071316238,0.14343230426311493
2.0,0.1790979067740962,0.1448628157377243
4.0,0.1771336140471541,0.13936442136764526
4.0,0.1750439282284646,0.18007415533065796
4.0,0.1762662885925173,0.1456516981124878
4.0,0.1759224727582652,0.1399916112422943
2.0,0.1746993129316252,0.14910104870796204
3.0,0.1735824200630001,0.14857372641563416
5.0,0.1727727721729439,0.1259654462337494
3.0,0.17234470658033,0.15023303031921387
5.0,0.1715331801773421,0.1545882523059845
1.0,0.1703273030880838,0.17381510138511658
2.0,0.1696042304212087,0.1601182222366333
2.0,0.1693202477118776,0.14781805872917175
5.0,0.1689719536916787,0.14603683352470398
2.0,0.1681277295677364,0.14471445977687836
2.0,0.1676959220419172,0.14948059618473053
3.0,0.1674660506962985,0.1583159863948822
4.0,0.1668036473772675,0.14972659945487976
5.0,0.1660850231593195,0.1342201828956604
1.0,0.1656607984240663,0.15355005860328674
5.0,0.1654762944135069,0.15990573167800903
1.0,0.1654762944135069,0.14517179131507874
4.0,0.1646080514447981,0.13467857241630554
5.0,0.1645895705595612,0.1721760630607605
2.0,0.1645895705595612,0.22955390810966492
5.0,0.164136414991746,0.217353954911232
4.0,0.1632567663069814,0.24617992341518402
3.0,0.1632567663069814,0.1428816169500351
2.0,0.1632567663069814,0.14295262098312378
5.0,0.1632567663069814,0.21979057788848877
5.0,0.1627097066108277,0.15051871538162231
2.0,0.1623664058695733,0.16426599025726318
1.0,0.1623664058695733,0.15439264476299286
3.0,0.1620228286786393,0.1686767190694809
3.0,0.1610281359826773,0.18170267343521118
5.0,0.1610281359826773,0.13699406385421753
5.0,0.1609536649219319,0.15330255031585693
1.0,0.1601248006410586,0.1637965589761734
3.0,0.1596865738042444,0.1591779887676239
4.0,0.1596865738042444,0.12801918387413025
4.0,0.1590798833144487,0.1235978752374649
2.0,0.1585193049300927,0.15749329328536987
2.0,0.1578646114190481,0.14184866845607758
3.0,0.1574433110731095,0.14070269465446472
1.0,0.1562431165938079,0.1401522159576416
3.0,0.1554352869954829,0.146280437707901
1.0,0.1551908743967116,0.14183880388736725
1.0,0.1544568135275133,0.14335840940475464
5.0,0.153146336695957,0.124505914747715
4.0,0.1524662946919026,0.134980708360672
3.0,0.1518422353917438,0.13565562665462494
5.0,0.150800545353638,0.1215028166770935
3.0,0.1492343837996945,0.1528715044260025
5.0,0.1480830363350423,0.12973877787590027
4.0,0.1473682522272939,0.13966135680675507
3.0,0.1461366732377326,0.14516177773475647
4.0,0.1432715995642124,0.1369854211807251
3.0,0.1413182506582125,0.1394784152507782
1.0,0.1395610293510618,0.13799799978733063
3.0,0.1345307910269499,0.12454009056091309
4.0,0.122818137001264,0.12431912869215012
5.0,0.1198068312349915,0.12368239462375641
1.0,0.1201466561818945,0.14695054292678833
2.0,0.1205062949497873,0.12216369807720184
1.0,0.1222017689047753,0.14154934883117676
1.0,0.1218729916342347,0.16056795418262482
3.0,0.1222017689047753,0.13183048367500305
5.0,0.1222017689047753,0.12399573624134064
2.0,0.1224904647075648,0.14613699913024902
3.0,0.1235248070867646,0.13127917051315308
3.0,0.1244383080808352,0.11933524906635284
3.0,0.1245871560600027,0.14111410081386566
2.0,0.1262907746708517,0.15570369362831116
4.0,0.1278415369316097,0.11920694261789322
4.0,0.1289847449705299,0.11728613823652267
5.0,0.1310291404117737,0.1266520768404007
1.0,0.1344433749484457,0.15097403526306152
1.0,0.1370031281814646,0.14518046379089355
2.0,0.1382642959538257,0.1404472440481186
1.0,0.1409518442527282,0.14960375428199768
2.0,0.1428681427749246,0.14837191998958588
5.0,0.1424161642850159,0.18760918080806732
2.0,0.1424065477214008,0.16467109322547913
3.0,0.142396923237876,0.16391801834106445
3.0,0.1423006784026278,0.18545259535312653
5.0,0.1421466866662306,0.1515379250049591
5.0,0.1419445725122094,0.1657409369945526
1.0,0.1419445725122094,0.1489415466785431
4.0,0.1419445725122094,0.17961962521076202
2.0,0.1419638214792591,0.16707442700862885
4.0,0.1420600663145073,0.13318783044815063
4.0,0.1424065477214008,0.1609763205051422
4.0,0.1424065477214008,0.1408403366804123
4.0,0.1424065477214008,0.14269468188285828
3.0,0.1426277286845476,0.16272519528865814
3.0,0.1428681427749246,0.16451109945774078
4.0,0.1428681427749246,0.13686585426330566
3.0,0.1430603216263217,0.1331997662782669
3.0,0.1444231362101047,0.12993206083774567
5.0,0.1465474178383065,0.13096435368061066
1.0,0.1474636438043415,0.1397424042224884
5.0,0.147720991259478,0.14735692739486694
4.0,0.1483782839952409,0.12514767050743103
2.0,0.1492914322544634,0.14010579884052277
3.0,0.1493864368019594,0.13677313923835754
4.0,0.1496429490801987,0.11854764074087143
4.0,0.149804410188077,0.12123694270849228
2.0,0.1502789834333211,0.1516169309616089
3.0,0.1506299307727161,0.14592254161834717
1.0,0.150639415835943,0.13969086110591888
2.0,0.1506489008991699,0.14972856640815735
2.0,0.1506299307727161,0.14184489846229553
3.0,0.1506583859623968,0.14963190257549286
4.0,0.1506583859623968,0.12224265933036804
1.0,0.1508384545246356,0.14978453516960144
1.0,0.1515678402561694,0.17699569463729858
4.0,0.1517665401819301,0.13506802916526794
5.0,0.1520125496138244,0.14228442311286926
1.0,0.1522678189145308,0.14928600192070007
2.0,0.1522110941300355,0.1586873084306717
1.0,0.1522961813067784,0.13999739289283752
2.0,0.1522678189145308,0.2542860507965088
1.0,0.1520220115150511,0.13640138506889343
3.0,0.2546012496014389,0.20663346350193024
1.0,0.2603945562860602,0.22214452922344208
1.0,0.2577165194998945,0.2591145932674408
1.0,0.283360106404104,0.22653701901435852
1.0,0.329302132828127,0.27864471077919006
1.0,0.2671388443398817,0.21674934029579163
5.0,0.2444028415983185,0.2279883623123169
5.0,0.2539891272490177,0.231736421585083
3.0,0.249037491339324,0.23325064778327942
2.0,0.2406754518877901,0.2559654712677002
3.0,0.2272524651851287,0.26788330078125
5.0,0.2269136109501821,0.23387596011161804
3.0,0.2326741274152804,0.22507843375205994
1.0,0.2260391504040283,0.23679758608341217
3.0,0.2133048026927312,0.22096757590770721
5.0,0.159033530921936,0.21883714199066162
3.0,0.1594926237322778,0.16008417308330536
1.0,0.1727625765593241,0.2393539845943451
1.0,0.1584214081959341,0.21550503373146057
4.0,0.2675542135700164,0.2691269516944885
2.0,0.2104300094967692,0.2531058192253113
5.0,0.2417466666022564,0.20071066915988922
1.0,0.3271050489986517,0.3441588878631592
2.0,0.2945641434525155,0.2548837661743164
4.0,0.2988490081382387,0.28519806265830994
1.0,0.2612799501928982,0.28737443685531616
1.0,0.2731289050433831,0.26617375016212463
5.0,0.3606953014918603,0.3163714110851288
3.0,0.324241184680406,0.3299367427825928
1.0,0.3468569469039546,0.2983960211277008
2.0,0.3735826796418304,0.30836012959480286
1.0,0.3314554950200145,0.31676235795021057
5.0,0.3235197589064607,0.32608962059020996
1.0,0.3282527791566029,0.31327223777770996
2.0,0.2856118446341218,0.29375046491622925
1.0,0.2382816132922734,0.26830652356147766
3.0,0.1887324303535558,0.2426822930574417
1.0,0.193257770770463,0.2946743369102478
2.0,0.2704945922857212,0.25131964683532715
5.0,0.3166552331738375,0.2634134888648987
4.0,0.2701666663307618,0.20726542174816132
2.0,0.226246835243244,0.25840047001838684
2.0,0.192864261761393,0.2294834852218628
1.0,0.1746973232410925,0.1970292627811432
4.0,0.2431348737615657,0.2929341793060303
2.0,0.2665267206425701,0.23032650351524353
4.0,0.2481411642212343,0.21443083882331848
4.0,0.1800424688323012,0.2176283299922943
3.0,0.1609443442373362,0.19518230855464935
5.0,0.1557652311825364,0.1212616115808487
2.0,0.148725814566027,0.15052582323551178
1.0,0.1430855369004723,0.224928617477417
1.0,0.1455449604927189,0.2235259711742401
1.0,0.136581728761938,0.22082901000976562
3.0,0.1826986462939957,0.2797430753707886
5.0,0.2953292996805518,0.23932388424873352
4.0,0.2797857439941711,0.21371351182460785
4.0,0.2160156337330909,0.23188889026641846
1.0,0.3187430095471177,0.23912951350212097
3.0,0.2883882602976309,0.3527509868144989
4.0,0.3646303779842239,0.24764575064182281
2.0,0.3680079842832249,0.2828998565673828
4.0,0.3591868563548848,0.2472449243068695
2.0,0.309823502592002,0.25355738401412964
2.0,0.3987781029122788,0.31017976999282837
4.0,0.389246469719503,0.27313247323036194
1.0,0.3660295170098946,0.3244991600513458
1.0,0.4004833019187022,0.3330633044242859
5.0,0.3976303720071663,0.3073159456253052
3.0,0.3605532012757939,0.33630311489105225
3.0,0.3012537762092007,0.2894100546836853
4.0,0.3458075954739144,0.28359827399253845
3.0,0.3129059789834249,0.29451748728752136
3.0,0.2622855808819442,0.25193727016448975
5.0,0.2540875040343093,0.2039547562599182
5.0,0.2372759821549306,0.23470836877822876
1.0,0.2281815808789866,0.23664703965187073
5.0,0.2249460724051358,0.22329047322273254
2.0,0.2049755557769203,0.1936357170343399
2.0,0.2254926113298659,0.21869266033172607
5.0,0.2237218268036997,0.22011896967887878
2.0,0.2025161338284286,0.21498426795005798
5.0,0.210266049657367,0.17883357405662537
4.0,0.2118838031471311,0.18793776631355286
4.0,0.2313733656231981,0.20382267236709595
3.0,0.1976410102988585,0.21234393119812012
5.0,0.2225413036617287,0.18162599205970764
3.0,0.1777142161301081,0.15459907054901123
5.0,0.1798675775001182,0.1795581579208374
5.0,0.1492067685313852,0.15656191110610962
5.0,0.136723829239511,0.14815761148929596
3.0,0.1347562907691808,0.120118647813797
1.0,0.134865598300092,0.14685602486133575
2.0,0.1083912739816389,0.12222704291343689
3.0,0.0978430811100267,0.13096170127391815
5.0,0.1003790198095356,0.11160172522068024
2.0,0.1073091277557128,0.12476647645235062
1.0,0.1089706047696468,0.12203504145145416
3.0,0.0938642810748141,0.13515964150428772
5.0,0.0912955501104281,0.11348377168178558
4.0,0.0956569272976886,0.11118102073669434
3.0,0.1015486120004177,0.13131344318389893
3.0,0.089852688513218,0.1306995451450348
1.0,0.1001166812422223,0.09882622957229614
1.0,0.0962362581790917,0.09032770991325378
5.0,0.0884863422147303,0.08295261114835739
2.0,0.0911862425328193,0.07392104715108871
4.0,0.0890110192793105,0.10167907178401947
3.0,0.0850292378183579,0.13751475512981415
2.0,0.08254526640187,0.12236899137496948
2.0,0.0829724761835637,0.11377940326929092
2.0,0.0848682573780206,0.1160460114479065
4.0,0.0748209089599263,0.11234063655138016
3.0,0.0690922510337426,0.07670743763446808
2.0,0.0771156605043868,0.09715406596660614
5.0,0.0767643529277062,0.08277371525764465
5.0,0.0742799850606625,0.08765964955091476
4.0,0.0753786676410867,0.12329665571451187
1.0,0.0772057877942237,0.08819790184497833
3.0,0.0776539493896353,0.07351072132587433
3.0,0.0807364263717826,0.07124030590057373
4.0,0.0838954189725307,0.10825832933187485
5.0,0.081425065012915,0.08815760165452957
4.0,0.0760374814882601,0.1070103794336319
5.0,0.0747213800202792,0.09549980610609055
5.0,0.0729284049836277,0.08103559911251068
5.0,0.0735549107766927,0.055415768176317215
2.0,0.0763959172810914,0.097709521651268
5.0,0.0798728956466361,0.05928782746195793
4.0,0.1105555668444299,0.11509659886360168
3.0,0.1534041834416298,0.1543140411376953
4.0,0.1794631382684417,0.19245903193950653
1.0,0.1837917239193075,0.20240619778633118
1.0,0.2094571717170269,0.18400660157203674
2.0,0.2318980426083924,0.19835320115089417
5.0,0.2344995666408539,0.23233628273010254
4.0,0.251682735216186,0.2026112675666809
3.0,0.2645919726159113,0.22561857104301453
3.0,0.2681881965170832,0.2436550259590149
2.0,0.2379427574882881,0.207962766289711
1.0,0.2389155977336627,0.26452526450157166
4.0,0.2774137671887579,0.2381596565246582
2.0,0.241899697937523,0.26230621337890625
5.0,0.195345545873569,0.23293733596801758
3.0,0.201630740145739,0.3199980556964874
3.0,0.3088397320493046,0.33051469922065735
5.0,0.2958321163699651,0.19348204135894775
4.0,0.2480646511686655,0.24703770875930786
4.0,0.2087685313807722,0.20878230035305023
4.0,0.2187373949960572,0.2621937096118927
5.0,0.2145399792639352,0.18922647833824158
2.0,0.2377241429494787,0.25316107273101807
3.0,0.2538033043493377,0.40089061856269836
1.0,0.2440967819164305,0.2501850426197052
5.0,0.254240535967305,0.24782180786132812
2.0,0.3384621181294912,0.36826664209365845
5.0,0.2682319200972902,0.2953055202960968
3.0,0.3032213152025438,0.27946966886520386
1.0,0.3160321791044871,0.3294500410556793
2.0,0.248381642716915,0.25718528032302856
5.0,0.3277062408296018,0.2630070745944977
4.0,0.3366804032312862,0.2967773973941803
5.0,0.3381997820278102,0.29359400272369385
1.0,0.2722107209170222,0.25941795110702515
5.0,0.2234704191314382,0.21146979928016663
1.0,0.212244517902007,0.25589126348495483
4.0,0.1997506475656487,0.22411099076271057
4.0,0.2190434569194292,0.2575637102127075
3.0,0.1951597243187793,0.2147778570652008
5.0,0.1588039845914813,0.1765357255935669
2.0,0.2507536192234637,0.2116560935974121
4.0,0.1654826846599276,0.17417772114276886
2.0,0.1483869608540934,0.12795527279376984
1.0,0.1507807993748939,0.27262696623802185
2.0,0.3541696353737451,0.2512313723564148
5.0,0.2975373147786594,0.30008071660995483
2.0,0.2913723590071685,0.29914456605911255
1.0,0.3215850104315051,0.29105573892593384
2.0,0.3309526772845754,0.3148529529571533
3.0,0.2664392734821559,0.29199111461639404
4.0,0.2453210297593505,0.32223424315452576
1.0,0.3029261854443978,0.326909601688385
2.0,0.3101514228685355,0.31499308347702026
4.0,0.3148188626796318,0.2645223140716553
2.0,0.300674444375167,0.2921702265739441
1.0,0.3436760940261045,0.31190869212150574
1.0,0.299144138045817,0.33459246158599854
3.0,0.2528632597777635,0.3047107756137848
3.0,0.3343849435131127,0.3412296772003174
3.0,0.3478516490141488,0.30055347084999084
1.0,0.3439384368522372,0.2980921268463135
2.0,0.3192348937724406,0.29276591539382935
5.0,0.2889894527263101,0.21465176343917847
1.0,0.3072219773640824,0.28708764910697937
5.0,0.322065965928544,0.2902683615684509
5.0,0.3037569234563705,0.32430651783943176
1.0,0.2733693814470122,0.33211082220077515
5.0,0.2398665731255725,0.24347862601280212
2.0,0.2273945659989242,0.1687176674604416
5.0,0.2184204038961045,0.21676146984100342
3.0,0.2312312661542929,0.21852807700634003
3.0,0.2270338502727386,0.29289692640304565
4.0,0.2216559113239295,0.24287086725234985
1.0,0.2193385878730332,0.21938468515872955
3.0,0.1771239547459129,0.22726978361606598
5.0,0.2256565731866036,0.1607353687286377
5.0,0.2242792950544428,0.1670917272567749
2.0,0.2166933405592292,0.14682254195213318
1.0,0.2150100019980191,0.21641544997692108
3.0,0.2079924476946262,0.22092358767986298
3.0,0.1916837401884608,0.1950756162405014
5.0,0.1942524701161605,0.1654290407896042
4.0,0.1617006380832241,0.16010046005249023
2.0,0.1482339293320364,0.15001142024993896
1.0,0.1372485054401859,0.16086183488368988
2.0,0.1233336366042533,0.12882743775844574
3.0,0.1333680826385618,0.16846753656864166
2.0,0.1221968362206119,0.14982864260673523
4.0,0.1354339983424804,0.1397378295660019
2.0,0.1315535751672756,0.1836320161819458
1.0,0.1286897135014525,0.1539301872253418
2.0,0.1123591433459481,0.14686405658721924
1.0,0.1167314514189209,0.1285935342311859
1.0,0.1244813672852174,0.1445900946855545
5.0,0.1147201894804579,0.11617925763130188
4.0,0.1068500352815936,0.12476848810911179
2.0,0.1062597738787194,0.12910620868206024
2.0,0.1000729581850282,0.13359640538692474
1.0,0.0937877655659525,0.11479227989912033
1.0,0.088814265363165,0.09991862624883652
5.0,0.0857645806388902,0.09172306954860687
5.0,0.0817311265627063,0.10254745185375214
3.0,0.0800259264635595,0.11512356996536255
3.0,0.0818295035161093,0.09984351694583893
5.0,0.0789398502104021,0.10738088935613632
3.0,0.0776546864010027,0.11743135750293732
4.0,0.0793700802694248,0.12591210007667542
3.0,0.080670841851368,0.0817117989063263
1.0,0.0865515960793236,0.08716148138046265
2.0,0.0808457341408514,0.10137388110160828
4.0,0.0840593806424781,0.1202864944934845
3.0,0.08275861896247,0.08619872480630875
1.0,0.0803205920444713,0.09344890713691711
1.0,0.0805178110811421,0.08650992810726166
3.0,0.0799603419011171,0.10871080309152603
3.0,0.0815343727446258,0.10032890737056732
3.0,0.0806271189155875,0.08133489638566971
3.0,0.0816546111028772,0.12909966707229614
2.0,0.0831958497398808,0.137729674577713
4.0,0.084616849901889,0.15556931495666504
5.0,0.0881146960838176,0.201285719871521
3.0,0.0868576575450592,0.1701415479183197
1.0,0.1018218819671166,0.2318117618560791
1.0,0.1120858741264105,0.19097328186035156
2.0,0.1252574519239942,0.15149082243442535
2.0,0.1504965993910577,0.1783124804496765
5.0,0.1600282295578303,0.1775597631931305
3.0,0.1975644925391736,0.19935184717178345
3.0,0.1877705245522491,0.2036098837852478
1.0,0.2155456102518458,0.19670827686786652
5.0,0.2033468716162528,0.24108099937438965
1.0,0.2221368644300522,0.24708718061447144
3.0,0.2386423288690267,0.29356956481933594
1.0,0.234182573747714,0.29844847321510315
4.0,0.2428288121370583,0.23909373581409454
4.0,0.2369371285177131,0.2568776607513428
4.0,0.2295479272195021,0.1955259144306183
3.0,0.2231097034052526,0.24582703411579132
4.0,0.2125396481084497,0.24857132136821747
4.0,0.199040146261168,0.25040701031684875
4.0,0.192306790671437,0.22970762848854065
4.0,0.3293458582015211,0.19627995789051056
1.0,0.3290944506786918,0.331997275352478
3.0,0.3167208171992578,0.3013989329338074
5.0,0.2968268156409465,0.3066173195838928
4.0,0.2702431810270855,0.27174097299575806
3.0,0.2436376897038178,0.208957239985466
5.0,0.2289030117336288,0.21175934374332428
2.0,0.219305795262594,0.24365930259227753
5.0,0.1997834398025072,0.2008277177810669
3.0,0.1838354468270694,0.27488094568252563
4.0,0.1832123924588544,0.2108186036348343
5.0,0.2140480946650317,0.26732972264289856
4.0,0.3177701702730528,0.2786732614040375
5.0,0.3163054472219618,0.2729121148586273
2.0,0.2851090292895988,0.2617064118385315
2.0,0.2567218188840228,0.31424036622047424
3.0,0.2784521900399463,0.2772276997566223
5.0,0.3299579799562134,0.28713658452033997
2.0,0.3655485630071784,0.31084689497947693
3.0,0.3363962048912048,0.3177720606327057
2.0,0.2797748133232677,0.3012816309928894
5.0,0.3341881866550197,0.24943095445632935
3.0,0.3253889185741637,0.3125588893890381
2.0,0.3181308855509416,0.30015406012535095
5.0,0.3305810347727251,0.3089298903942108
3.0,0.2809771987783552,0.2958335280418396
5.0,0.344627073303253,0.2668966054916382
1.0,0.3114412553346048,0.338752806186676
3.0,0.2404349753347287,0.28476426005363464
1.0,0.1917602540629069,0.2400883138179779
2.0,0.1875956304929273,0.25612425804138184
3.0,0.2585691203479965,0.25506892800331116
5.0,0.2172617415729273,0.22137334942817688
2.0,0.2989911074577117,0.29471316933631897
4.0,0.281152090558835,0.2521539330482483
4.0,0.2434737270999187,0.25660645961761475
1.0,0.230641003798788,0.2542577087879181
4.0,0.1907983466552034,0.21330100297927856
4.0,0.168106069585899,0.19385261833667755
4.0,0.1610885155813706,0.2002774029970169
1.0,0.1500812299367746,0.1702948808670044
4.0,0.1337834511588932,0.17807191610336304
5.0,0.1294876598369377,0.11536608636379242
1.0,0.1250169747918828,0.12896227836608887
5.0,0.1174310204461015,0.12483903765678406
1.0,0.2831742826078304,0.20935548841953278
3.0,0.2089652862962459,0.1959601789712906
4.0,0.2640235724988067,0.2694988548755646
4.0,0.3758562765238744,0.23631802201271057
2.0,0.3394896125512601,0.24425725638866425
3.0,0.2885303606631296,0.17323966324329376
3.0,0.2997904345838443,0.1861979216337204
4.0,0.2293511731259059,0.19296109676361084
2.0,0.2071507786381694,0.13516102731227875
1.0,0.1802173614346585,0.17437133193016052
1.0,0.3827317309847815,0.23931452631950378
2.0,0.3607280941022994,0.297096848487854
4.0,0.3420036889750106,0.28288891911506653
4.0,0.3042925308136037,0.3466503918170929
3.0,0.2975810377611375,0.31790125370025635
5.0,0.2032266322189802,0.3230414390563965
2.0,0.3846774098317759,0.30453094840049744
1.0,0.28936109852567,0.3326248526573181
4.0,0.2424899582009762,0.2864028811454773
1.0,0.3110477444576316,0.2848609983921051
2.0,0.2815346659830725,0.25576359033584595
1.0,0.315944733139531,0.2631837725639343
3.0,0.2813160524155727,0.31377536058425903
2.0,0.3981987716759741,0.32268768548965454
5.0,0.4337456359285643,0.3298388421535492
4.0,0.3598099066884288,0.2995053231716156
3.0,0.334253772473627,0.2719002962112427
5.0,0.4352233631442754,0.3191404938697815
1.0,0.4470265233117528,0.3153628408908844
1.0,0.3716260713193907,0.3362966775894165
2.0,0.4292202996210443,0.2833442986011505
1.0,0.389760217229252,0.33462584018707275
5.0,0.3465290288689049,0.3259621262550354
1.0,0.3283183658718038,0.3345252275466919
5.0,0.3221424782339514,0.32253405451774597
5.0,0.3344614597037589,0.32222801446914673
1.0,0.32825278094979,0.2708456516265869
2.0,0.3128185316735785,0.3022102117538452
1.0,0.3117145228543505,0.26505887508392334
2.0,0.1709589997215832,0.2679198980331421
3.0,0.1989854941768253,0.30292123556137085
4.0,0.2554757118660638,0.2869734764099121
3.0,0.2060577018347351,0.1898263841867447
4.0,0.1532730145315538,0.3003324270248413
4.0,0.162553237661152,0.28950315713882446
2.0,0.168521438367737,0.17734216153621674
5.0,0.1550765909209979,0.21390099823474884
4.0,0.1541146837748009,0.27090027928352356
2.0,0.1329636448264917,0.154733344912529
4.0,0.133368082787994,0.2549195885658264
5.0,0.1310070368029165,0.18737316131591797
5.0,0.1317066058674551,0.22164970636367798
1.0,0.1151792822534416,0.2095363438129425
4.0,0.1094232892973519,0.29378658533096313
5.0,0.1227980288734395,0.14946000277996063
1.0,0.1273998824923477,0.13130110502243042
1.0,0.1249732520335532,0.14390215277671814
3.0,0.1233445669576131,0.16074572503566742
5.0,0.1049918047344343,0.18621060252189636
3.0,0.1039315200931423,0.14715911448001862
1.0,0.1073091277930709,0.15633602440357208
5.0,0.1203276747223637,0.10796711593866348
3.0,0.1224810366527449,0.12512192130088806
5.0,0.1139768971719348,0.11080281436443329
1.0,0.1307556287570744,0.09630639851093292
5.0,0.1271921978399223,0.1254100501537323
4.0,0.1288536753208322,0.17976465821266174
5.0,0.1385601985756168,0.16721852123737335
5.0,0.1414349910991336,0.13361486792564392
1.0,0.1305916674233495,0.1363411843776703
4.0,0.1474359832954158,0.1986996978521347
1.0,0.1483978912261322,0.1747918725013733
1.0,0.1610994457292611,0.16545411944389343
3.0,0.2573995289229547,0.15997779369354248
5.0,0.2748778289749038,0.11662217974662781
4.0,0.2633021441097968,0.1377040147781372
1.0,0.2709974062853539,0.17043238878250122
4.0,0.3034071389988173,0.15415427088737488
2.0,0.287065636715445,0.13829033076763153
3.0,0.2842127065050446,0.13966676592826843
1.0,0.2818953835024452,0.16334135830402374
5.0,0.2848576211690406,0.2272053360939026
4.0,0.2580007190354339,0.17245283722877502
4.0,0.2345542198459385,0.1652018427848816
4.0,0.19662444602498,0.2124958634376526
2.0,0.3671772497081942,0.14703486859798431
1.0,0.3808953630309241,0.23338942229747772
5.0,0.2845734231278238,0.17170915007591248
2.0,0.182316223440095,0.21220526099205017
3.0,0.1789854989721012,0.20608916878700256
3.0,0.199123888398145,0.19931185245513916
1.0,0.2157289158156855,0.24684768915176392
5.0,0.2094538807703803,0.22794410586357117
4.0,0.2113490483756534,0.2018500417470932
4.0,0.2015365267673398,0.27760830521583557
4.0,0.2039218502644247,0.20772714912891388
3.0,0.1995485509699179,0.20803765952587128
3.0,0.19151161634172,0.2530861496925354
4.0,0.2668700080843533,0.2622074782848358
1.0,0.2344339398778074,0.24700485169887543
5.0,0.2230625753098819,0.22945231199264526
4.0,0.1859629798023689,0.18834735453128815
3.0,0.1833349561254882,0.23389992117881775
3.0,0.1744300433225448,0.21782025694847107
5.0,0.2605153181732275,0.24661308526992798
3.0,0.2315020442820309,0.2585875391960144
4.0,0.2358343329389983,0.28815770149230957
5.0,0.237498783412065,0.287708044052124
3.0,0.2533579911359229,0.24322792887687683
2.0,0.2643608810064631,0.29173770546913147
1.0,0.2586863805890316,0.3259786367416382
3.0,0.2412305492463071,0.2681494951248169
5.0,0.2693520239663031,0.2894302308559418
4.0,0.2489314973940467,0.2837041914463043
4.0,0.2351563120062509,0.29607394337654114
3.0,0.2259641904009304,0.35460832715034485
3.0,0.2265897189190626,0.34339553117752075
4.0,0.189528141294516,0.3166302442550659
1.0,0.1678003441092589,0.1864594966173172
2.0,0.1913860706796357,0.30289793014526367
4.0,0.1854105977027196,0.28141260147094727
3.0,0.1738927228738911,0.19129082560539246
1.0,0.1651004437398025,0.23425279557704926
3.0,0.1622813237735272,0.24182850122451782
5.0,0.1368249757890869,0.21452003717422485
4.0,0.1380164731614648,0.19781729578971863
2.0,0.1359223430779514,0.17619873583316803
3.0,0.1392436848815671,0.1787937432527542
4.0,0.138544584772423,0.1733773797750473
5.0,0.1356742379333366,0.1783497929573059
3.0,0.1327991401944301,0.17336159944534302
5.0,0.1351405793969131,0.18578827381134033
3.0,0.1315731909158057,0.19627512991428375
1.0,0.2144356876509559,0.1776742935180664
5.0,0.1675005603581131,0.20634058117866516
5.0,0.1736252066282253,0.22545132040977478
4.0,0.2477867291329071,0.19538499414920807
1.0,0.2204663476049868,0.18596892058849335
2.0,0.2139153542132427,0.23226282000541687
1.0,0.1917831316187931,0.18895190954208374
